90, *, 51744, Educated, *, NonMarried, Exec-managerial, Single, Orient, Male, 0, 0, 50-100, *, >50k
36, *, 169469, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 7298, 0, 50-100, *, >50k
36, *, 171968, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 297449, Educated, *, Married, Prof-specialty, Single, Occident, Male, 14084, 0, 50-100, *, >50k
36, *, 214604, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 136028, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
36, *, 405644, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
36, *, 107410, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 296999, Educated, *, Married, Craft-repair, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 186110, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 293528, Educated, *, NonMarried, Tech-support, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 181589, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 76417, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 81896, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 150057, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 460437, Educated, *, Married, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 328466, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 337778, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 437890, Educated, *, NonMarried, Exec-managerial, Single, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 176335, Educated, *, NonMarried, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 168894, Educated, *, Married, Protective-serv, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 251091, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 219814, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
36, *, 85272, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 0-50, *, >50k
36, *, 239074, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 222584, Educated, *, Married, Adm-clerical, Single, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 174308, Educated, *, Married, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 135874, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 248708, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 447346, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 186415, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 187983, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 112497, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 54229, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 113481, Educated, *, Married, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 422275, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 177907, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 119272, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 7298, 0, 50-100, *, >50k
36, *, 745768, Educated, *, NonMarried, Protective-serv, Single, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 205359, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 90897, Educated, *, NonMarried, Tech-support, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 279721, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 112847, Educated, *, Married, Prof-specialty, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 531055, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 1902, 50-100, *, >50k
36, *, 237943, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
36, *, 226013, Educated, *, Married, Machine-op-inspct, In-Family, Orient, Male, 5178, 0, 50-100, *, >50k
36, *, 105021, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 334291, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 129150, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 0-50, *, >50k
36, *, 166606, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 117312, Educated, *, Married, Transport-moving, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 67317, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 272944, Educated, *, NonMarried, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 288103, Educated, *, Married, Machine-op-inspct, Single, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 127306, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 177285, Educated, *, NonMarried, Prof-specialty, Single, Orient, Female, 0, 0, 0-50, *, <=50k
36, *, 100681, Educated, *, NonMarried, Adm-clerical, Single, Occident, Male, 2463, 0, 50-100, *, <=50k
36, *, 116608, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 145933, Educated, *, NonMarried, Exec-managerial, Single, Occident, Male, 0, 2258, 50-100, *, <=50k
36, *, 113337, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 207789, Educated, *, Married, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 226918, Educated, *, NonMarried, Sales, Single, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 126946, Educated, *, Married, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 183279, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 423711, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 348022, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 123151, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 77820, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 238415, Educated, *, Married, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 167691, Educated, *, NonMarried, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 231082, Educated, *, Married, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 154669, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 137314, Educated, *, NonMarried, Tech-support, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 288585, Educated, *, Married, Other-service, In-Family, Orient, Female, 0, 0, 0-50, *, <=50k
36, *, 205607, Educated, *, Married, Prof-specialty, Single, Orient, Female, 0, 0, 50-100, *, >50k
36, *, 47310, Educated, *, NonMarried, Other-service, Single, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 109133, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 177858, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 220511, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 145576, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
36, *, 205555, Educated, *, Married, Prof-specialty, In-Family, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 173804, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 36270, Educated, *, Married, Farming-fishing, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
36, *, 289190, Educated, *, Married, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 206520, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 171482, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 174640, Educated, *, NonMarried, Protective-serv, Single, Orient, Female, 0, 0, 50-100, *, >50k
36, *, 103323, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 2829, 0, 50-100, *, <=50k
36, *, 348728, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 77146, Educated, *, Married, Sales, In-Family, Occident, Male, 15024, 0, 50-100, *, >50k
36, *, 223020, Educated, *, Married, Other-service, Single, Orient, Female, 0, 0, 0-50, *, <=50k
36, *, 749105, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 207157, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 164866, Educated, *, Married, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 217077, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 183902, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 0-50, *, >50k
36, *, 234271, Educated, *, NonMarried, Craft-repair, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 227615, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
36, *, 201769, Educated, *, NonMarried, Protective-serv, Single, Orient, Male, 13550, 0, 50-100, *, >50k
36, *, 311255, Educated, *, Married, Machine-op-inspct, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 247936, Educated, *, Married, Other-service, In-Family, Orient, Female, 0, 0, 0-50, *, <=50k
36, *, 147258, Educated, *, Married, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 188236, Educated, *, Married, Adm-clerical, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
36, *, 139743, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 248010, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 357619, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 292570, Educated, *, NonMarried, Machine-op-inspct, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 67728, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 218542, Educated, *, Married, Adm-clerical, Single, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 126569, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 31438, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 285865, Educated, *, Married, Other-service, Single, Orient, Female, 0, 0, 0-50, *, <=50k
36, *, 111499, Educated, *, NonMarried, Exec-managerial, Single, Occident, Female, 14084, 0, 50-100, *, >50k
36, *, 359001, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 183612, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
36, *, 112497, Educated, *, Married, Prof-specialty, Single, Occident, Male, 0, 1876, 50-100, *, <=50k
36, *, 29814, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 143068, Educated, *, Married, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 126675, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 1977, 50-100, *, >50k
36, *, 195385, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 200352, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 175769, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 403489, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 196529, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
36, *, 199439, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 340091, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 0-50, *, >50k
36, *, 206521, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 170861, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 151322, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 41017, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 104858, Educated, *, Married, Farming-fishing, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 312785, Educated, *, NonMarried, Prof-specialty, In-Family, Orient, Male, 0, 0, 0-50, *, <=50k
36, *, 114719, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 383518, Educated, *, Married, Adm-clerical, In-Family, Orient, Female, 99999, 0, 50-100, *, >50k
36, *, 340001, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 107916, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 2002, 50-100, *, <=50k
36, *, 220696, Educated, *, Married, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 95654, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
36, *, 172104, Educated, *, NonMarried, Prof-specialty, Single, Orient, Male, 0, 0, 50-100, *, >50k
36, *, 345712, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 116138, Educated, *, Married, Prof-specialty, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 224947, Educated, *, NonMarried, Prof-specialty, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 134367, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 181065, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 229180, Educated, *, Married, Craft-repair, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 162302, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 93225, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 206521, Educated, *, NonMarried, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 175759, Educated, *, Married, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 247321, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 183898, Educated, *, Married, Sales, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 127686, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 68273, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 219611, Educated, *, NonMarried, Sales, Single, Orient, Female, 2174, 0, 50-100, *, <=50k
36, *, 254202, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 747719, Educated, *, Married, Prof-specialty, In-Family, Occident, Female, 15024, 0, 50-100, *, >50k
36, *, 192614, Educated, *, Married, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 186808, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 35945, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 409189, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 102945, Educated, *, Married, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 179488, Educated, *, Married, Adm-clerical, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 190350, Educated, *, NonMarried, Adm-clerical, Single, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 143385, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 130200, Educated, *, Married, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 180477, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 54159, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 37778, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 605502, Educated, *, NonMarried, Transport-moving, Single, Orient, Female, 0, 0, 50-100, *, <=50k
36, *, 289148, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 273604, Educated, *, NonMarried, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 180805, Educated, *, NonMarried, Transport-moving, Single, Orient, Male, 0, 0, 50-100, *, <=50k
36, *, 105021, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 83893, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 199501, Educated, *, Married, Exec-managerial, Single, Orient, Female, 0, 0, 0-50, *, <=50k
36, *, 174717, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 7688, 0, 50-100, *, >50k
36, *, 262688, Educated, *, Married, Sales, In-Family, Orient, Male, 7688, 0, 50-100, *, >50k
36, *, 235371, Educated, *, NonMarried, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 255191, Educated, *, NonMarried, Prof-specialty, Single, Occident, Male, 0, 1408, 50-100, *, <=50k
36, *, 232874, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 123983, Educated, *, Married, Prof-specialty, In-Family, Orient, Male, 0, 0, 50-100, *, >50k
36, *, 109133, Educated, *, NonMarried, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 241998, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
36, *, 35309, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
36, *, 331902, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
36, *, 219483, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
36, *, 183892, Educated, *, Married, Transport-moving, Single, Occident, Male, 8614, 0, 50-100, *, >50k
